source_file,question_index,question_zh,question_en,gold_chunk_count,retrieved_chunk_count,reranked_chunk_count,retrieval_recall,retrieval_precision,retrieval_f1,rerank_recall,rerank_precision,rerank_f1,delta_recall,delta_precision,delta_f1,retrieval_matched_count,rerank_matched_count
src/test/test_questions/question75_5/question_1_1.json,0,路特斯科技股票在哪个交易所交易？股票代码是多少？,On which stock exchange does Lotus Technology's stock trade? | What is the stock ticker symbol for Lotus Technology?,17,44,7,0.058823529411764705,0.022727272727272728,0.03278688524590164,0.0,0.0,0.0,-0.058823529411764705,-0.022727272727272728,-0.03278688524590164,1,0
src/test/test_questions/question75_5/question_20_20.json,0,路特斯科技2024年前9个月的业绩表现如何？,What was Lotus Technology's performance in the first 9 months of 2024?,1,48,5,1.0,0.020833333333333332,0.04081632653061225,1.0,0.2,0.33333333333333337,0.0,0.17916666666666667,0.29251700680272114,1,1
src/test/test_questions/question75_5/question_21_21.json,0,路特斯科技截止3季度的全球交付数量是多少？增长如何？,What is the global delivery volume of Lotus Technology by the end of the third quarter in 2024? | What is the growth rate of Lotus Technology's global delivery volume by the end of the third quarter in 2024?,8,45,8,0.25,0.044444444444444446,0.07547169811320754,0.25,0.25,0.25,0.0,0.20555555555555555,0.17452830188679247,2,2
src/test/test_questions/question75_5/question_22_22.json,0,路特斯科技前三季度生活用车和跑车的交付量分别是多少？,What is the delivery volume of lifestyle vehicles for Lotus Technology in the first three quarters of 2024? | What is the delivery volume of sports cars for Lotus Technology in the first three quarters of 2024?,1,53,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
src/test/test_questions/question75_5/question_23_23.json,0,路特斯科技第三季度的交付量是多少？,What is Lotus Technology's delivery volume in the third quarter of 2024?,4,41,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
src/test/test_questions/question75_5/question_24_24.json,0,路特斯科技的毛利率是多少？经营性利润/亏损是多少？,What is Lotus Technology's gross margin in 2024? | What is Lotus Technology's operating profit/loss in 2024?,15,88,10,0.6666666666666666,0.11363636363636363,0.19417475728155337,0.06666666666666667,0.1,0.08,-0.6,-0.013636363636363627,-0.11417475728155337,10,1
src/test/test_questions/question75_5/question_25_25.json,0,路特斯科技的全年销售指引是多少？目前看是否能完成？,What is Lotus Technology's full-year sales guidance for 2024? | Is Lotus Technology on track to meet its full-year sales guidance for 2024?,9,73,9,0.4444444444444444,0.0547945205479452,0.0975609756097561,0.2222222222222222,0.2222222222222222,0.2222222222222222,-0.2222222222222222,0.167427701674277,0.12466124661246611,4,2
src/test/test_questions/question75_5/question_26_26.json,0,路特斯科技的最新员工数量？研发人员数量？,What is the latest number of employees at Lotus Technology in 2024? | What is the latest number of research and development personnel at Lotus Technology in 2024?,4,61,7,0.5,0.03278688524590164,0.061538461538461535,0.5,0.2857142857142857,0.36363636363636365,0.0,0.2529274004683841,0.3020979020979021,2,2
src/test/test_questions/question75_5/question_27_27.json,0,路特斯科技的欧洲市场、中国市场、美国市场分别的销售贡献如何？,What is the sales contribution of Lotus Technology in the European market in 2024? | What is the sales contribution of Lotus Technology in the Chinese market in 2024? | What is the sales contribution of Lotus Technology in the American market in 2024?,7,65,11,0.8571428571428571,0.09230769230769231,0.16666666666666666,0.2857142857142857,0.18181818181818182,0.2222222222222222,-0.5714285714285714,0.08951048951048951,0.05555555555555555,6,2
src/test/test_questions/question75_5/question_28_28.json,0,路特斯科技的欧洲、中国、美国分别的门店数量占比如何？,What is the proportion of Lotus Technology's store count in Europe in 2024? | What is the proportion of Lotus Technology's store count in China in 2024? | What is the proportion of Lotus Technology's store count in the United States in 2024?,1,65,12,1.0,0.015384615384615385,0.030303030303030307,1.0,0.08333333333333333,0.15384615384615385,0.0,0.06794871794871794,0.12354312354312355,1,1
src/test/test_questions/question75_5/question_29_29.json,0,路特斯生活用车和跑车的销售占比分别怎样？,What is the sales proportion of Lotus lifestyle vehicles in 2024? | What is the sales proportion of Lotus sports cars in 2024?,6,42,10,0.5,0.07142857142857142,0.125,0.3333333333333333,0.2,0.25,-0.16666666666666669,0.1285714285714286,0.125,3,2
src/test/test_questions/question75_5/question_2_2.json,0,路特斯科技的一股美国存托股份【ADS】代表多少股普通股？,How many ordinary shares does one American Depositary Share (ADS) of Lotus Technology represent?,5,90,5,1.0,0.05555555555555555,0.10526315789473684,0.6,0.6,0.6,-0.4,0.5444444444444444,0.49473684210526314,5,3
src/test/test_questions/question75_5/question_30_30.json,0,路特斯科技在2024年有哪些关键性成就？,What are the key achievements of Lotus Technology in 2024?,11,45,5,0.36363636363636365,0.08888888888888889,0.14285714285714285,0.18181818181818182,0.4,0.25000000000000006,-0.18181818181818182,0.3111111111111111,0.1071428571428572,4,2
src/test/test_questions/question75_5/question_31_31.json,0,路特斯科技的平均MSRP在什么水平？,What is the average MSRP for Lotus Technology in 2024?,11,32,5,0.36363636363636365,0.125,0.18604651162790697,0.18181818181818182,0.4,0.25000000000000006,-0.18181818181818182,0.275,0.06395348837209308,4,2
src/test/test_questions/question75_5/question_32_32.json,0,路特斯科技在2024年进入了哪些新市场？,Which new markets did Lotus Technology enter in 2024?,5,28,5,0.2,0.03571428571428571,0.06060606060606061,0.2,0.2,0.20000000000000004,0.0,0.1642857142857143,0.13939393939393943,1,1
src/test/test_questions/question75_5/question_33_33.json,0,路特斯科技有哪些ESG成就？,What are the ESG achievements of Lotus Technology?,11,25,5,0.6363636363636364,0.28,0.3888888888888889,0.18181818181818182,0.4,0.25000000000000006,-0.45454545454545453,0.12,-0.13888888888888884,7,2
src/test/test_questions/question75_5/question_34_34.json,0,路特斯的智能驾驶有哪些成就？,What are the achievements of Lotus Technology's intelligent driving technology?,11,47,5,0.7272727272727273,0.1702127659574468,0.27586206896551724,0.36363636363636365,0.8,0.5000000000000001,-0.36363636363636365,0.6297872340425532,0.22413793103448287,8,4
src/test/test_questions/question75_5/question_35_35.json,0,智能驾驶业务（也就是路特斯机器人）的销售额？,What is the sales revenue of Lotus Technology's autonomous driving business (also known as Lotus Robotics) in 2024?,2,28,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
src/test/test_questions/question75_5/question_36_36.json,0,介绍一下路特斯智能驾驶的NOA服务？,What is Lotus Technology's NOA service for intelligent driving?,3,31,5,0.6666666666666666,0.06451612903225806,0.1176470588235294,0.6666666666666666,0.4,0.5,0.0,0.33548387096774196,0.3823529411764706,2,2
src/test/test_questions/question75_5/question_37_37.json,0,介绍一下路特斯的Vision80计划和Win26计划,What is Lotus Technology's Vision80 plan? | What is Lotus Technology's Win26 plan?,4,53,9,1.0,0.07547169811320754,0.14035087719298245,1.0,0.4444444444444444,0.6153846153846153,0.0,0.3689727463312369,0.47503373819163286,4,4
src/test/test_questions/question75_5/question_38_38.json,0,路特斯科技2024年1-10月的销量是多少？,What is the sales volume of Lotus Technology from January to October 2024?,1,49,5,1.0,0.02040816326530612,0.039999999999999994,1.0,0.2,0.33333333333333337,0.0,0.1795918367346939,0.2933333333333334,1,1
src/test/test_questions/question75_5/question_39_39.json,0,前10个月欧洲市场和中国市场的销量贡献分别是多少？,What is the sales contribution of the European market in the first 10 months of 2024? | What is the sales contribution of the Chinese market in the first 10 months of 2024?,2,51,8,1.0,0.0392156862745098,0.07547169811320754,1.0,0.25,0.4,0.0,0.2107843137254902,0.3245283018867925,2,2
src/test/test_questions/question75_5/question_3_3.json,0,路特斯科技的主营业务是什么？,What is the main business of Lotus Technology?,12,26,5,0.25,0.11538461538461539,0.15789473684210525,0.16666666666666666,0.4,0.23529411764705882,-0.08333333333333334,0.2846153846153846,0.07739938080495357,3,2
src/test/test_questions/question75_5/question_40_40.json,0,哪些市场已经在销售Eletre？,In which markets is the Eletre currently being sold in 2024?,3,42,5,0.3333333333333333,0.023809523809523808,0.044444444444444446,0.3333333333333333,0.2,0.25,0.0,0.1761904761904762,0.20555555555555555,1,1
src/test/test_questions/question75_5/question_41_41.json,0,路特斯的实控人是谁？,Who is the actual controller of Lotus Technology?,3,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
src/test/test_questions/question75_5/question_42_42.json,0,路特斯是上市公司吗？,Is Lotus Technology a publicly listed company?,3,35,5,0.6666666666666666,0.05714285714285714,0.10526315789473684,0.6666666666666666,0.4,0.5,0.0,0.34285714285714286,0.39473684210526316,2,2
src/test/test_questions/question75_5/question_43_43.json,0,On which exchange is Lotus Technology Inc's stock traded and what is the stock ticker?,On which exchange is Lotus Technology Inc's stock traded? | What is the stock ticker for Lotus Technology Inc?,3,39,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
src/test/test_questions/question75_5/question_44_44.json,0,Tell me more about Lotus management team,Who are the members of Lotus Technology's management team?,2,26,5,0.5,0.038461538461538464,0.07142857142857144,0.0,0.0,0.0,-0.5,-0.038461538461538464,-0.07142857142857144,1,0
src/test/test_questions/question75_5/question_45_45.json,0,Who are the core management team of Lotus?,Who are the core management team of Lotus Technology?,1,26,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
src/test/test_questions/question75_5/question_46_46.json,0,路特斯科技全球门店数量是多少？生活用车已经进入多少国家、地区？,What is the number of global stores for Lotus Technology in 2024? | In how many countries and regions has Lotus Technology's lifestyle vehicles been introduced in 2024?,12,49,9,0.25,0.061224489795918366,0.09836065573770492,0.25,0.3333333333333333,0.28571428571428575,0.0,0.27210884353741494,0.18735362997658084,3,3
src/test/test_questions/question75_5/question_47_47.json,0,路特斯的主要股东有哪些？,Who are the major shareholders of Lotus Technology?,1,46,5,1.0,0.021739130434782608,0.042553191489361694,0.0,0.0,0.0,-1.0,-0.021739130434782608,-0.042553191489361694,1,0
src/test/test_questions/question75_5/question_48_48.json,0,路特斯科技在售产品有哪些？价格是多少？,What products are currently sold by Lotus Technology in 2024? | What are the prices of the products currently sold by Lotus Technology in 2024?,4,61,9,0.25,0.01639344262295082,0.030769230769230767,0.25,0.1111111111111111,0.15384615384615383,0.0,0.09471766848816028,0.12307692307692306,1,1
src/test/test_questions/question75_5/question_49_49.json,0,截止2季度的全球销量是多少？,What is the global sales volume of Lotus Technology up to the second quarter of 2024?,4,37,5,0.25,0.02702702702702703,0.04878048780487805,0.25,0.2,0.22222222222222224,0.0,0.17297297297297298,0.17344173441734417,1,1
src/test/test_questions/question75_5/question_4_4.json,0,路特斯科技与路特斯汽车的关系是什么？,What is the relationship between Lotus Technology and Lotus Cars?,6,23,5,0.5,0.13043478260869565,0.20689655172413793,0.16666666666666666,0.2,0.1818181818181818,-0.33333333333333337,0.06956521739130436,-0.025078369905956133,3,1
src/test/test_questions/question75_5/question_50_50.json,0,预计2024年销量是多少？,What is the projected sales volume for Lotus Technology in 2024?,1,60,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
src/test/test_questions/question75_5/question_51_51.json,0,路特斯的主要竞争优势是什么？,What are the main competitive advantages of Lotus Technology?,9,28,5,0.6666666666666666,0.21428571428571427,0.3243243243243243,0.4444444444444444,0.8,0.5714285714285714,-0.2222222222222222,0.5857142857142857,0.2471042471042471,6,4
src/test/test_questions/question75_5/question_52_52.json,0,路特斯的长期战略目标是什么？,What are the long-term strategic goals of Lotus Technology?,7,44,5,0.8571428571428571,0.13636363636363635,0.2352941176470588,0.14285714285714285,0.2,0.16666666666666666,-0.7142857142857142,0.06363636363636366,-0.06862745098039214,6,1
src/test/test_questions/question75_5/question_53_53.json,0,路特斯科技和LVMH的关系是什么？,What is the relationship between Lotus Technology and LVMH?,5,33,5,0.8,0.12121212121212122,0.2105263157894737,0.4,0.4,0.4000000000000001,-0.4,0.2787878787878788,0.18947368421052638,4,2
src/test/test_questions/question75_5/question_54_54.json,0,路特斯科技和路特斯汽车的关系是什么？,What is the relationship between Lotus Technology and Lotus Cars?,7,23,5,0.42857142857142855,0.13043478260869565,0.2,0.14285714285714285,0.2,0.16666666666666666,-0.2857142857142857,0.06956521739130436,-0.033333333333333354,3,1
src/test/test_questions/question75_5/question_55_55.json,0,2024年9月27日LTIL和Geely UK Limited之间签署的股权转让协议，请简述协议内容,"What is the content of the equity transfer agreement signed between LTIL and Geely UK Limited on September 27, 2024?",4,21,5,0.5,0.09523809523809523,0.16,0.5,0.4,0.4444444444444445,0.0,0.3047619047619048,0.2844444444444445,2,2
src/test/test_questions/question75_5/question_57_57.json,0,LTIC向Geely UK Limited转让LTIC股权的转让对价是多少？,What is the consideration for the transfer of LTIC shares from LTIC to Geely UK Limited?,2,22,5,1.0,0.09090909090909091,0.16666666666666669,1.0,0.4,0.5714285714285715,0.0,0.3090909090909091,0.4047619047619048,2,2
src/test/test_questions/question75_5/question_58_58.json,0,Lotus Technology公告的最近一次融资是什么交易？具体的交易情况是什么样？,What was the most recent financing transaction announced by Lotus Technology? | What are the specific details of the most recent financing transaction announced by Lotus Technology?,2,52,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
src/test/test_questions/question75_5/question_59_59.json,0,介绍一下Kershaw Health Limited,What is Kershaw Health Limited?,5,57,5,1.0,0.08771929824561403,0.16129032258064516,0.4,0.4,0.4000000000000001,-0.6,0.312280701754386,0.23870967741935492,5,2
src/test/test_questions/question75_5/question_5_5.json,0,路特斯科技与吉利汽车的关系是什么？,What is the relationship between Lotus Technology and Geely Automotive?,7,25,5,0.14285714285714285,0.04,0.0625,0.14285714285714285,0.2,0.16666666666666666,0.0,0.16,0.10416666666666666,1,1
src/test/test_questions/question75_5/question_60_60.json,0,Kershaw Health Limited与Lotus Technology达成了什么协议？,What agreement has been reached between Kershaw Health Limited and Lotus Technology?,5,20,5,1.0,0.25,0.4,0.4,0.4,0.4000000000000001,-0.6,0.15000000000000002,5.551115123125783e-17,5,2
src/test/test_questions/question75_5/question_61_61.json,0,Kershaw Health Limited认购Lotus Technology的债券金额是多少？,What is the amount of bonds subscribed by Kershaw Health Limited in Lotus Technology?,3,19,5,0.3333333333333333,0.05263157894736842,0.09090909090909091,0.3333333333333333,0.2,0.25,0.0,0.1473684210526316,0.1590909090909091,1,1
src/test/test_questions/question75_5/question_62_62.json,0,Kershaw Health Limited与Lotus Technology的交易进展如何？,What is the current status of the transaction between Kershaw Health Limited and Lotus Technology?,5,22,5,1.0,0.22727272727272727,0.37037037037037035,0.2,0.2,0.20000000000000004,-0.8,-0.027272727272727254,-0.1703703703703703,5,1
src/test/test_questions/question75_5/question_63_63.json,0,Lotus Technology在9月和10月的交付量分别是多少？,What was Lotus Technology's delivery volume in September 2024? | What was Lotus Technology's delivery volume in October 2024?,8,45,9,0.25,0.044444444444444446,0.07547169811320754,0.25,0.2222222222222222,0.23529411764705882,0.0,0.17777777777777776,0.1598224195338513,2,2
src/test/test_questions/question75_5/question_64_64.json,0,介绍一下吉利控股？吉利控股给路特斯科技带来什么助力？,What is Geely Holding? | What support does Geely Holding provide to Lotus Technology?,31,43,9,0.25806451612903225,0.18604651162790697,0.2162162162162162,0.0967741935483871,0.3333333333333333,0.15000000000000002,-0.16129032258064516,0.14728682170542634,-0.06621621621621618,8,3
src/test/test_questions/question75_5/question_65_65.json,0,公司对全球豪华电动车市场持什么观点？对行业竞争怎么看？,What is Lotus Technology's perspective on the global luxury electric vehicle market in 2024? | What is Lotus Technology's view on industry competition in the global luxury electric vehicle market in 2024?,37,45,9,0.24324324324324326,0.2,0.21951219512195122,0.08108108108108109,0.3333333333333333,0.13043478260869568,-0.16216216216216217,0.1333333333333333,-0.08907741251325554,9,3
src/test/test_questions/question75_5/question_66_66.json,0,三款Eletre有什么区别,What are the differences between the three Eletre models?,5,40,5,0.6,0.075,0.13333333333333333,0.2,0.2,0.20000000000000004,-0.39999999999999997,0.125,0.06666666666666671,3,1
src/test/test_questions/question75_5/question_67_67.json,0,路特斯是否仍在销售燃油车,Is Lotus Technology still selling fuel-powered vehicles in 2024?,5,35,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
src/test/test_questions/question75_5/question_68_68.json,0,简述Lotus Technology的公司架构,What is the company structure of Lotus Technology?,9,127,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
src/test/test_questions/question75_5/question_69_69.json,0,Lotus Technology是VIE架构吗？,Is Lotus Technology structured as a VIE (Variable Interest Entity)?,15,39,5,0.2,0.07692307692307693,0.1111111111111111,0.06666666666666667,0.2,0.1,-0.13333333333333336,0.12307692307692308,-0.0111111111111111,3,1
src/test/test_questions/question75_5/question_6_6.json,0,路特斯科技的股东结构构成？,What is the shareholder structure of Lotus Technology?,7,144,5,0.2857142857142857,0.013888888888888888,0.026490066225165563,0.2857142857142857,0.4,0.3333333333333333,0.0,0.3861111111111111,0.3068432671081677,2,2
src/test/test_questions/question75_5/question_70_70.json,0,路特斯科技在2024年1季度、2季度、3季度的跑车和生活用车交付量分别是多少？,What was the delivery volume of sports cars by Lotus Technology in Q1 2024? | What was the delivery volume of lifestyle vehicles by Lotus Technology in Q1 2024? | What was the delivery volume of sports cars by Lotus Technology in Q2 2024? | What was the delivery volume of lifestyle vehicles by Lotus Technology in Q2 2024? | What was the delivery volume of sports cars by Lotus Technology in Q3 2024? | What was the delivery volume of lifestyle vehicles by Lotus Technology in Q3 2024?,13,61,18,0.38461538461538464,0.08196721311475409,0.13513513513513514,0.3076923076923077,0.2222222222222222,0.2580645161290323,-0.07692307692307693,0.14025500910746813,0.12292938099389716,5,4
src/test/test_questions/question75_5/question_71_71.json,0,路特斯科技在2024年1季度、2季度、3季度中国、美国、欧洲、其他市场的交付量分别是多少？,What was Lotus Technology's delivery volume in China in Q1 2024? | What was Lotus Technology's delivery volume in the United States in Q1 2024? | What was Lotus Technology's delivery volume in Europe in Q1 2024? | What was Lotus Technology's delivery volume in other markets in Q1 2024? | What was Lotus Technology's delivery volume in China in Q2 2024? | What was Lotus Technology's delivery volume in the United States in Q2 2024? | What was Lotus Technology's delivery volume in Europe in Q2 2024? | What was Lotus Technology's delivery volume in other markets in Q2 2024? | What was Lotus Technology's delivery volume in China in Q3 2024? | What was Lotus Technology's delivery volume in the United States in Q3 2024? | What was Lotus Technology's delivery volume in Europe in Q3 2024? | What was Lotus Technology's delivery volume in other markets in Q3 2024?,15,96,26,0.6,0.09375,0.16216216216216214,0.4,0.23076923076923078,0.29268292682926833,-0.19999999999999996,0.13701923076923078,0.1305207646671062,9,6
src/test/test_questions/question75_5/question_72_72.json,0,路特斯科技是否拥有路特斯品牌？,Does Lotus Technology own the Lotus brand?,29,24,5,0.13793103448275862,0.16666666666666666,0.1509433962264151,0.034482758620689655,0.2,0.0588235294117647,-0.10344827586206896,0.033333333333333354,-0.0921198668146504,4,1
src/test/test_questions/question75_5/question_73_73.json,0,路特斯科技的盈利水平和现金流情况怎么样？,What is Lotus Technology's profitability level in 2024? | What is Lotus Technology's cash flow situation in 2024?,71,78,10,0.11267605633802817,0.10256410256410256,0.10738255033557048,0.0,0.0,0.0,-0.11267605633802817,-0.10256410256410256,-0.10738255033557048,8,0
src/test/test_questions/question75_5/question_74_74.json,0,公司如何对待用户的个人数据？,How does Lotus Technology handle users' personal data?,9,43,5,0.4444444444444444,0.09302325581395349,0.15384615384615385,0.2222222222222222,0.4,0.2857142857142857,-0.2222222222222222,0.30697674418604654,0.13186813186813184,4,2
src/test/test_questions/question75_5/question_7_7.json,0,路特斯科技全球的门店数量是多少？生活用车已经进入多少国家、地区？,What is the number of Lotus Technology's global stores in 2024? | How many countries and regions has Lotus Technology's lifestyle vehicles entered in 2024?,8,51,10,0.5,0.0784313725490196,0.13559322033898305,0.375,0.3,0.33333333333333326,-0.125,0.22156862745098038,0.1977401129943502,4,3
src/test/test_questions/question75_5/question_8_8.json,0,路特斯科技是否受到欧洲、美国对中国的关税影响？具体适用税率是多少？,Is Lotus Technology affected by tariffs imposed by Europe and the United States on China in 2024? | What are the applicable tariff rates for Lotus Technology in 2024?,8,62,8,0.75,0.0967741935483871,0.1714285714285714,0.25,0.25,0.25,-0.5,0.1532258064516129,0.0785714285714286,6,2
src/test/test_questions/question75_5/question_9_9.json,0,路特斯科技在售产品有哪些？价格是多少？,What are the products currently sold by Lotus Technology in 2024? | What are the prices of the products currently sold by Lotus Technology in 2024?,4,62,9,0.25,0.016129032258064516,0.030303030303030304,0.25,0.1111111111111111,0.15384615384615383,0.0,0.09498207885304659,0.12354312354312352,1,1
